lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WI04090&tabIndex=1,H0WI04090,"SEBRING, DANIEL PAUL",H,WI,4,REP,CHALLENGER,MILWAUKEE,WI,53220,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI14092&tabIndex=1,H8MI14092,"SECULA, RICHARD J",H,MI,14,TX,CHALLENGER,GROSSE ILE,MI,48138,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0RI01099&tabIndex=1,H0RI01099,"SEGAL, DAVID ALAN",H,RI,1,DEM,OPEN,PROVIDENCE,RI,2906,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL03047&tabIndex=1,H8AL03047,"SEGALL, JOSHUA STEVEN",H,AL,3,DEM,CHALLENGER,MONTGOMERY,AL,36104,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OR02093&tabIndex=1,H0OR02093,"SEGERS, JOYCE B",H,OR,2,DEM,CHALLENGER,ASHLAND,OR,97520,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CO03108&tabIndex=1,H0CO03108,"SEGREST, JAKE",H,CO,3,IND,CHALLENGER,FRUITA,CO,81521,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AL03184&tabIndex=1,H0AL03184,"SEGREST, STEPHEN GRAHAM",H,AL,3,DEM,CHALLENGER,MONTGOMERY,AL,36106,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IL00477&tabIndex=1,S0IL00477,"SEIDA, LOWELL M",S,IL,0,NNE,CHALLENGER,.,IL,,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY04073&tabIndex=1,H0NY04073,"SEIDEMANN, DAVID J",H,NY,4,REP,CHALLENGER,LAWRENCE,NY,11559,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OR02101&tabIndex=1,H0OR02101,"SEIGLER, DANIEL KARL",H,OR,2,OTH,CHALLENGER,THE DALLES,OR,97058,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IN04279&tabIndex=1,H0IN04279,"SEITZ, MARK",H,IN,4,REP,OPEN,INDIANAPOLIS,IN,462379606,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA06134&tabIndex=1,H0PA06134,"SELLERS, PATRICK HENRY",H,PA,6,REP,CHALLENGER,GLENMOORE,PA,19343,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WI09050&tabIndex=1,H8WI09050,"SENSENBRENNER, F. JAMES JR.",H,WI,5,REP,INCUMBENT,MENOMONEE FALLS,WI,53051,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NY00519&tabIndex=1,S0NY00519,"SEPE, MICHAEL",S,NY,0,REP,CHALLENGER,HARRISON,NY,10528,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY18065&tabIndex=1,H0NY18065,"SERRANO, JOSE E",H,NY,16,DEM,INCUMBENT,BRONX,NY,10451,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX03126&tabIndex=1,H2TX03126,"SESSIONS, PETE",H,TX,32,REP,INCUMBENT,DALLAS,TX,74238,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0PA00434&tabIndex=1,S0PA00434,"SESTAK, JOSEPH A JR",S,PA,0,DEM,CHALLENGER,MEDIA,PA,19063,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX06073&tabIndex=1,H0TX06073,"SEVERNS, BYRON",H,TX,6,LIB,CHALLENGER,ARLINGTON,TX,76017,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AL07086&tabIndex=1,H0AL07086,"SEWELL, TERRI A.",H,AL,7,DEM,OPEN,BIRMINGHAM,AL,35201,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KS01149&tabIndex=1,H0KS01149,"SHADWICK, MONTE",H,KS,1,REP,OPEN,SALINA,KS,67401,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0OH00208&tabIndex=1,S0OH00208,"SHAFFER, ADAM D",S,OH,0,IND,OPEN,MASSILLON,OH,44646,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA00074&tabIndex=1,H0CA00074,"SHAH, JAYENDRA ARVINDLAL DR",H,CA,46,DEM,CHALLENGER,LONG BEACH,CA,90803,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NC08205&tabIndex=1,H0NC08205,"SHAKIR, NANCY F CLARK",H,NC,8,DEM,CHALLENGER,FAYETTEVILLE,NC,28304,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL09166&tabIndex=1,H8IL09166,"SHANFIELD, MORRIS",H,IL,9,GRE,CHALLENGER,CHICAGO,IL,60626,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0UT03169&tabIndex=1,H0UT03169,"SHANNON, JAKE",H,UT,3,LIB,CHALLENGER,SALT LAKE CITY,UT,84103,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA51044&tabIndex=1,H0CA51044,"SHAPIRO, MARCUS JAY",H,CA,51,W,CHALLENGER,BRAWLEY,CA,92227,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MA05082&tabIndex=1,H0MA05082,"SHAPIRO, ROBERT",H,MA,5,REP,CHALLENGER,ANDOVER,MA,1810,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH13144&tabIndex=1,H0OH13144,"SHARKEY, CHRISTOPHER TODD",H,OH,13,REP,CHALLENGER,AKRON,OH,44313,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA36144&tabIndex=1,H0CA36144,"SHARP, ANDREW JAMES",H,CA,36,REP,CHALLENGER,LONG BEACH,CA,90815,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO05158&tabIndex=1,H0MO05158,"SHAWD, RON",H,MO,5,REP,CHALLENGER,LEES SUMMIT,MO,64082,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03417&tabIndex=1,S6MD03417,"SHAWVER, RICHARD",S,MD,0,CON,CHALLENGER,SYKESVILLE,MD,21784,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY04081&tabIndex=1,H0NY04081,"SHEA, SEAN ARTHUR",H,NY,4,REP,CHALLENGER,EAST ROCKAWAY,NY,11518,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NH01230&tabIndex=1,H6NH01230,"SHEA-PORTER, CAROL",H,NH,1,DEM,INCUMBENT,ROCHESTER,NH,3866,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CO07042&tabIndex=1,H0CO07042,"SHEELY, MICHEL L",H,CO,7,REP,CHALLENGER,BENNETT,CO,80102,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MA10124&tabIndex=1,H0MA10124,"SHEETS, JAMES ANDREW",H,MA,10,IND,OPEN,QUINCY,MA,2169,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO05166&tabIndex=1,H0MO05166,"SHEFFIELD, RALPH",H,MO,5,REP,CHALLENGER,KANSAS CITY,MO,64113,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6AL00013&tabIndex=1,S6AL00013,"SHELBY, RICHARD C",S,AL,0,REP,INCUMBENT,TUSCALOOSA,AL,35403,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI01195&tabIndex=1,H0MI01195,"SHELTON, KEITH",H,MI,1,LIB,OPEN,MARQUETTE,MI,49855,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI01120&tabIndex=1,H0MI01120,"SHELTROWN, JOEL ",H,MI,1,DEM,OPEN,WEST BRANCH,MI,48661,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MN04082&tabIndex=1,H4MN04082,"SHEPARD, JACK",H,MN,4,REP,CHALLENGER,SAINT PAUL,MN,55116,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX04144&tabIndex=1,H0TX04144,"SHEPARD, MICHAEL SHANE",H,TX,4,IND,CHALLENGER,WINNSBORO,TX,75494,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AL05189&tabIndex=1,H0AL05189,"SHEPARD, TAZEWELL",H,AL,5,DEM,CHALLENGER,HUNTSVILLE,AL,35801,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA24113&tabIndex=1,H6CA24113,"SHERMAN, BRAD",H,CA,27,DEM,INCUMBENT,Sherman Oaks,CA,91403,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ09150&tabIndex=1,H0NJ09150,"SHEVCHUK, SERGEY",H,NJ,9,REP,CHALLENGER,FAIRLAWN,NJ,7410,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI03225&tabIndex=1,H0MI03225,"SHICK, CHARLIE",H,MI,3,GRE,OPEN,WYOMING,MI,49519,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MD05167&tabIndex=1,H0MD05167,"SHICKLE, H. GAVIN",H,MD,5,LIB,CHALLENGER,INDIAN HEAD,,,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA08077&tabIndex=1,H0CA08077,"SHIELDS, SUMMER J",H,CA,8,W,CHALLENGER,SAN FRANCISCO,CA,94107,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL20042&tabIndex=1,H2IL20042,"SHIMKUS, JOHN M",H,IL,19,REP,INCUMBENT,Collinsville,IL,62234,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX20082&tabIndex=1,H0TX20082,"SHIPP, CHARLES A., JR.",H,TX,20,REP,CHALLENGER,CONVERSE,TX,78109,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ03134&tabIndex=1,H8AZ03134,"SHOEN, MICHAEL LEONARD",H,AZ,3,LIB,OPEN,PARADISE VALLEY,AZ,85253,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA04054&tabIndex=1,H8MA04054,"SHOLLEY, EARL HENRY",H,MA,4,REP,CHALLENGER,NORFOLK,MA,2056,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN03312&tabIndex=1,H0TN03312,"SHORT, BRENDA FREEMAN",H,TN,3,DEM,OPEN,EAST RIDGE,TN,37412,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC11172&tabIndex=1,H6NC11172,"SHULER, JOSEPH HEATH",H,NC,11,DEM,INCUMBENT,Hazelwood,NC,28738,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0UT00124&tabIndex=1,S0UT00124,"SHURTLEFF, MARK",S,UT,0,REP,CHALLENGER,DRAPER,UT,84020,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA09035&tabIndex=1,H2PA09035,"SHUSTER, WILLIAM FRANKLIN",H,PA,9,REP,INCUMBENT,HOLLIDAYSBURG,PA,16648,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX21133&tabIndex=1,H8TX21133,"SHVETZ, BELINDA ",H,TX,21,DEM,CHALLENGER,SAN ANTONIO,TX,78217,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ04094&tabIndex=1,H0NJ04094,"SIANO, JOSEPH A",H,NJ,4,LIB,CHALLENGER,BURLINGTON,NJ,8016,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CO07067&tabIndex=1,H0CO07067,"SIAS, LANGHORNE C",H,CO,7,REP,CHALLENGER,ARVADA,CO,80007,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IA02107&tabIndex=1,H0IA02107,"SICARD, GARY JOSEPH",H,IA,2,LIB,CHALLENGER,ROBINS,IA,52328,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL07069&tabIndex=1,H0FL07069,"SILVA, PETER",H,FL,7,DEM,CHALLENGER,ST AUGUSTINE,FL,32084,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NV03076&tabIndex=1,H4NV03076,"SILVESTRI, JOSEPH P.",H,NV,3,LIB,CHALLENGER,LAS VEGAS,NV,89129,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AZ00202&tabIndex=1,S0AZ00202,"SIMCOX, CHRIS",S,AZ,0,REP,CHALLENGER,SCOTTSDALE,AZ,85254,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA15171&tabIndex=1,H0CA15171,"SIMITIAN, S. JOSEPH",H,CA,15,DEM,CHALLENGER,SAN JOSE,CA,95124,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MO00233&tabIndex=1,S0MO00233,"SIMMONS, MICHAEL ARTHUR JR",S,MO,0,CON,OPEN,NEW HAVEN,MO,63068,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0CT00102&tabIndex=1,S0CT00102,"SIMMONS, ROBERT R",S,CT,0,REP,OPEN,STONINGTON,CT,63780268,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8ID02064&tabIndex=1,H8ID02064,"SIMPSON, MICHAEL K",H,ID,2,REP,INCUMBENT,BOISE,ID,83701,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL24098&tabIndex=1,H0FL24098,"SINCLAIR, LARRY",H,FL,24,UNK,CHALLENGER,PORT ORANGE,FL,32129,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA27088&tabIndex=1,H8CA27088,"SINGH, NAVRAJ",H,CA,27,REP,CHALLENGER,MISSION HILLS,CA,91345,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8IN00080&tabIndex=1,S8IN00080,"SINK-BURRIS, REBECCA",S,IN,0,LIB,OPEN,BLOOMINGTON,IN,47408,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ12162&tabIndex=1,H0NJ12162,"SIPPRELLE, SCOTT",H,NJ,12,REP,CHALLENGER,PRINCETON,NJ,6542,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NJ13191&tabIndex=1,H6NJ13191,"SIRES, ALBIO",H,NJ,13,DEM,INCUMBENT,WEST NEW YORK,NJ,7093,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA07097&tabIndex=1,H0WA07097,"SIZEMORE, SCOTT",H,WA,7,DEM,CHALLENGER,SEATTLE,WA,98103,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MO04141&tabIndex=1,H6MO04141,"SKELTON, IKE",H,MO,4,DEM,INCUMBENT,Lexington,MO,64067,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX25081&tabIndex=1,H0TX25081,"SKINNER, EDWARD",H,TX,25,REP,CHALLENGER,AUSTIN,TX,78748,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AR03022&tabIndex=1,H0AR03022,"SKOCH, BERNARD KURT 'BERNIE'",H,AR,3,REP,OPEN,ELKINS,AR,72727,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WY00137&tabIndex=1,H0WY00137,"SLAFTER, EVAN LIAM",H,WY,0,REP,CHALLENGER,CASPER,WY,82609,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA03094&tabIndex=1,H0CA03094,"SLATON, BILL",H,CA,3,DEM,CHALLENGER,SACRAMENTO,CA,95814,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY03031&tabIndex=1,H6NY03031,"SLAUGHTER, LOUISE M",H,NY,28,DEM,INCUMBENT,FAIRPORT,NY,14450,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0LA05054&tabIndex=1,H0LA05054,"SLAVANT, TODD",H,LA,5,REP,CHALLENGER,MONROE,LA,71203,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA13016&tabIndex=1,H0GA13016,"SLEEPER, SONJA",H,GA,13,REP,CHALLENGER,JONESBORO,GA,30236,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0UT03151&tabIndex=1,H0UT03151,"SLIGTING, DOUGLAS",H,UT,3,OTH,CHALLENGER,RIVERTON,UT,84065,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0DC00157&tabIndex=1,H0DC00157,"SLOAN, DOUGLASS",H,DC,0,DEM,CHALLENGER,WASHINGTON,DC,20011,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4IA00046&tabIndex=1,S4IA00046,"SMALL, ART",S,IA,0,DEM,CHALLENGER,IOWA CITY,IA,52244,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0SC04240&tabIndex=1,H0SC04240,"SMART, ANDREW THOMAS",H,SC,4,REP,CHALLENGER,GREENVILLE,SC,29609,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA19145&tabIndex=1,H0PA19145,"SMELTZER, MICHAEL E",H,PA,19,REP,CHALLENGER,YORK,PA,17402,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL22064&tabIndex=1,H2FL22064,"SMILAN, STANLEY S",H,FL,19,NNE,CHALLENGER,LAKE WORTH,FL,334541659,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN05275&tabIndex=1,H0TN05275,"SMITH , JOHN",H,TN,5,IND,CHALLENGER,NASHVILLE,TN,37218,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN08311&tabIndex=1,H0TN08311,"SMITH , KIMBERLEE E.",H,TN,8,DEM,OPEN,MEMPHIS,TN,38127,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NE03115&tabIndex=1,H6NE03115,"SMITH, ADRIAN",H,NE,3,REP,INCUMBENT,SCOTTSBLUFF,NE,693614586,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI15218&tabIndex=1,H6MI15218,"SMITH, AIMEE",H,MI,15,GRE,CHALLENGER,ANN ARBOR,MI,48104,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH05066&tabIndex=1,H0OH05066,"SMITH, BRIAN L.",H,OH,5,LIB,CHALLENGER,BOWLING GREEN,OH,43402,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MD07056&tabIndex=1,H0MD07056,"SMITH, CHARLES U",H,MD,7,DEM,CHALLENGER,BALTIMORE,MD,21203,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA38132&tabIndex=1,H0CA38132,"SMITH, CHRIS",H,CA,38,REP,CHALLENGER,LYNWOOD,CA,90262,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IL00402&tabIndex=1,S0IL00402,"SMITH, CHRISTOPHER",S,IL,0,DEM,OPEN,ROMEOVILLE,IL,60446,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ04014&tabIndex=1,H8NJ04014,"SMITH, CHRISTOPHER H.",H,NJ,4,REP,INCUMBENT,Hamilton,NJ,8619,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA02068&tabIndex=1,H0VA02068,"SMITH, CHUCK",H,VA,3,REP,CHALLENGER,NORFOLK,VA,23501,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WA09025&tabIndex=1,H6WA09025,"SMITH, D ADAM",H,WA,9,DEM,INCUMBENT,FEDERAL WAY,WA,98093,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX32020&tabIndex=1,H0TX32020,"SMITH, DAVID",H,TX,32,REP,CHALLENGER,DALLAS,TX,75206,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX02072&tabIndex=1,H0TX02072,"SMITH, DAVID WAYNE",H,TX,2,LIB,CHALLENGER,HOUSTON,TX,77090,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CT05184&tabIndex=1,H0CT05184,"SMITH, ELMON",H,CT,5,W,CHALLENGER,BROOKFOELD,CT,6804,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL01137&tabIndex=1,H0IL01137,"SMITH, FREDERICK",H,IL,1,DEM,CHALLENGER,EVERGREEN PARK,IL,60805,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH16105&tabIndex=1,H0OH16105,"SMITH, HERBERT DOYLE",H,OH,16,REP,CHALLENGER,CANTON,OH,44714,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH09100&tabIndex=1,H0OH09100,"SMITH, JACKIE LEE",H,OH,9,REP,CHALLENGER,HOLLAND,OH,43528,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AZ05094&tabIndex=1,H0AZ05094,"SMITH, JEFFREY W",H,AZ,6,REP,CHALLENGER,GILBERT,AZ,85234,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA39098&tabIndex=1,H0CA39098,"SMITH, JOHN ALBERT",H,CA,39,IND,CHALLENGER,LAMIRADA,CA,90637,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IN08189&tabIndex=1,H0IN08189,"SMITH, JOHN LEE",H,IN,8,REP,OPEN,EVANSVILLE,IN,47725,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA47117&tabIndex=1,H0CA47117,"SMITH, KATHERINE H",H,CA,47,REP,CHALLENGER,ANAHEIM,CA,92804,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX21012&tabIndex=1,H6TX21012,"SMITH, LAMAR",H,TX,21,REP,INCUMBENT,San Antonio,TX,78209,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA12026&tabIndex=1,H0GA12026,"SMITH, LAWTON CARLOS JR",H,GA,12,REP,CHALLENGER,THUNDERBOLT,GA,31404,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0DC00199&tabIndex=1,H0DC00199,"SMITH, MARJORIE (MISSY) REILLY",H,DC,0,REP,CHALLENGER,WASHINGTON,DC,20016,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA05159&tabIndex=1,H8CA05159,"SMITH, PAUL",H,CA,5,REP,CHALLENGER,SACRAMENTO,CA,95825,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AR01125&tabIndex=1,H0AR01125,"SMITH, PRINCELLA D",H,AR,1,REP,OPEN,WYNNE,AR,72396,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN08303&tabIndex=1,H0TN08303,"SMITH, RANDY LEE",H,TN,8,REP,OPEN,MERCER,TN,,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX20090&tabIndex=1,H0TX20090,"SMITH, RHETT ROSENQUEST",H,TX,20,IND,CHALLENGER,SAN ANTONIO,TX,78201,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4FL00306&tabIndex=1,S4FL00306,"SMITH, ROBERT CLINTON",S,FL,0,REP,OPEN,SARASOTA,FL,34238,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN03296&tabIndex=1,H0TN03296,"SMITH, ROBIN TUCKER",H,TN,3,REP,OPEN,CHATTANOOGA,TN,37409,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KS04135&tabIndex=1,H0KS04135,"SMITH, SHAWN",H,KS,4,LIB,OPEN,WICHITA,KS,67208,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA31111&tabIndex=1,H0CA31111,"SMITH, STEPHEN CARLTON",H,CA,31,REP,CHALLENGER,LOS ANGELES,CA,90041,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AZ01061&tabIndex=1,H4AZ01061,"SMITH, SUSAN BITTER",H,AZ,5,REP,CHALLENGER,SCOTTSDALE,AZ,85257,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX12058&tabIndex=1,H8TX12058,"SMITH, TRACEY",H,TX,12,DEM,CHALLENGER,FORT WORTH,TX,76110,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0PA00442&tabIndex=1,S0PA00442,"SMITH-RIBNER, DORIS A",S,PA,0,DEM,CHALLENGER,PHILADELPHIA,PA,19119,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA05073&tabIndex=1,H0CA05073,"SMITT, ERIK",H,CA,5,REP,CHALLENGER,SACRAMENTO,CA,95835,2010
