lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH12115&tabIndex=1,H8OH12115,"LINNABARY, STEVEN R",H,OH,12,LIB,CHALLENGER,COLUMBUS,OH,43231,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL03077&tabIndex=1,H4IL03077,"LIPINSKI, DANIEL WILLIAM",H,IL,3,DEM,INCUMBENT,WESTERN SPRINGS,IL,60558,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX20135&tabIndex=1,H8TX20135,"LITOFF, ROBERT",H,TX,20,REP,CHALLENGER,SAN ANTONIO,TX,78240,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA51058&tabIndex=1,H6CA51058,"LITWIN, DAN",H,CA,51,LIB,CHALLENGER,SAN DIEGO,CA,92123,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA02086&tabIndex=1,H8PA02086,"LIVINGSTON, MICHAEL A",H,PA,2,REP,CHALLENGER,CHELLENHAM,PA,19012,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ01179&tabIndex=1,H8AZ01179,"LIVINGSTONE, SANDRA B DR",H,AZ,1,REP,OPEN,PRESCOTT,AZ,86302,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MP00025&tabIndex=1,H8MP00025,"LIZAMA, JUAN TUDELA",H,MP,0,IND,OPEN,SAIPAN,MP,96950,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60003555&tabIndex=1,P60003555,"LLOYD-DUFFIE, ELVENA E",P,US,0,REP,OPEN,CHICAGO,IL,60614,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NJ02037&tabIndex=1,H2NJ02037,"LOBIONDO, FRANK A,",H,NJ,2,REP,INCUMBENT,Ventnor,NJ,8406,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NJ00426&tabIndex=1,S8NJ00426,"LOBMAN, SARA J",S,NJ,0,SWP,CHALLENGER,NEWARK,NJ,7104,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004989&tabIndex=1,P80004989,"LOCKE, STAR",P,US,0,CST,OPEN,HARLINGEN,TX,78552,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL01041&tabIndex=1,H8AL01041,"LODMELL, BENJAMIN",H,AL,1,DEM,CHALLENGER,MOBILE,AL,36640,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IA02146&tabIndex=1,H6IA02146,"LOEBSACK, DAVID WAYNE",H,IA,2,DEM,INCUMBENT,MT VERNON,IA,52314,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8OR00249&tabIndex=1,S8OR00249,"LOERA, DAVID",S,OR,0,DEM,CHALLENGER,SALEM,OR,97301,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA16049&tabIndex=1,H4CA16049,"LOFGREN, ZOE",H,CA,16,DEM,INCUMBENT,San Jose,CA,95172,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO07124&tabIndex=1,H8MO07124,"LOGSDON, MARK EDWARD",H,MO,7,DEM,CHALLENGER,SPRINGFIELD,MO,65802,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00230&tabIndex=1,S8CO00230,"LOHMILLER, BRUCE E",S,CO,0,GRE,OPEN,GRAND JUNCTION,CO,81504,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY02064&tabIndex=1,H8KY02064,"LONDON, DANIEL ERIC",H,KY,2,REP,OPEN,SHEPHERDSVILLE,KY,40165,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY03144&tabIndex=1,H8NY03144,"LONG, GRAHAM E",H,NY,3,DEM,CHALLENGER,LOCUST VALLEY,NY,11560,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL08247&tabIndex=1,H6FL08247,"LONG, WILLIAM TODD",H,FL,8,REP,CHALLENGER,ORLANDO,FL,32804,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR03045&tabIndex=1,H8OR03045,"LOPEZ, DELIA",H,OR,3,REP,CHALLENGER,OAKLAND,OR,97462,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8OK00258&tabIndex=1,S8OK00258,"LOPEZ, DENNIS",S,OK,0,REP,CHALLENGER,THACKERVILLE,OK,73459,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005515&tabIndex=1,P80005515,"LOPEZ, GLENN G",P,US,0,IND,OPEN,MURRIETA,CA,92563,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA20137&tabIndex=1,H6CA20137,"LOPEZ, JAMES",H,CA,20,REP,CHALLENGER,BAKERSFIELD,CA,93312,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL04118&tabIndex=1,H8IL04118,"LOPEZ, OMAR",H,IL,4,GRE,CHALLENGER,CHICAGO,IL,60651,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ03092&tabIndex=1,H8AZ03092,"LORD, ROBERT JAMES",H,AZ,3,DEM,CHALLENGER,PHOENIX,AZ,85018,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004252&tabIndex=1,P80004252,"LORD-LEUTWYLER, BRADLEY K",P,US,0,NNE,OPEN,HENDERSON,NV,89074,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC02072&tabIndex=1,H8SC02072,"LOTZ, GEORGE BLAINE",H,SC,2,DEM,CHALLENGER,HILTON HEAD ISLAND,SC,29928,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MT00192&tabIndex=1,S8MT00192,"LOVAAS, PATTY L.",S,MT,0,REP,CHALLENGER,MISSOULA,MT,59802,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL02080&tabIndex=1,H8AL02080,"LOVE, JAY K",H,AL,2,REP,OPEN,MONTGOMERY,AL,36117,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX32031&tabIndex=1,H8TX32031,"LOVE, STEVE",H,TX,32,DEM,CHALLENGER,DALLAS,TX,75229,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX24087&tabIndex=1,H8TX24087,"LOVE, THOMAS PERRY",H,TX,24,DEM,CHALLENGER,GRAND PRAIRIE,TX,75050,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY20056&tabIndex=1,H8NY20056,"LOWEY, NITA M",H,NY,18,DEM,INCUMBENT,White Plains,NY,10601,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL15123&tabIndex=1,H8FL15123,"LOWING, TREVOR JAMES",H,FL,15,NPA,OPEN,SATELLITE BEACH,FL,32937,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ03100&tabIndex=1,H8AZ03100,"LOYD, ANNIE",H,AZ,3,IND,CHALLENGER,PHOENIX,AZ,85032,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK06056&tabIndex=1,H4OK06056,"LUCAS, FRANK D",H,OK,3,REP,INCUMBENT,CHEYENNE,OK,73628,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO09153&tabIndex=1,H8MO09153,"LUETKEMEYER, W. BLAINE",H,MO,9,REP,OPEN,St. Elizabeth,MO,65075,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6TN00315&tabIndex=1,S6TN00315,"LUGO, CHRIS",S,TN,0,DEM,CHALLENGER,NASHVILLE,TN,37203,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NM03196&tabIndex=1,H8NM03196,"LUJAN, BEN R",H,NM,3,DEM,OPEN,SANTA FE,NM,87506,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WY00148&tabIndex=1,H8WY00148,"LUMMIS, CYNTHIA M",H,WY,0,REP,OPEN,Cheyenne,WY,82001,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA52078&tabIndex=1,H8CA52078,"LUMPKIN, MICHAEL DAVID",H,CA,52,DEM,OPEN,JAMUL,CA,91935,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005663&tabIndex=1,P80005663,"LUNDEEN, JAMES EDGAR SR MD",P,US,0,IND,OPEN,COLUMBUS,OH,43207,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA34112&tabIndex=1,H6CA34112,"LUNGREN, DANIEL E",H,CA,3,REP,INCUMBENT,GOLD RIVER,CA,95670,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8KY00233&tabIndex=1,S8KY00233,"LUNSFORD, BRUCE",S,KY,0,DEM,CHALLENGER,LOUISVILLE,KY,40207,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL20024&tabIndex=1,H8FL20024,"LUZIETTI, MARC",H,FL,20,UNK,CHALLENGER,FORT LAUDERDALE,FL,33316,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA05167&tabIndex=1,H8CA05167,"LYNCH, DAVID BRIAN",H,CA,5,IND,CHALLENGER,SACRAMENTO,CA,95816,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL19042&tabIndex=1,H8FL19042,"LYNCH, EDWARD J",H,FL,19,REP,CHALLENGER,ROYAL PALM BEACH,FL,33421,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004567&tabIndex=1,P80004567,"LYNCH, FRANK",P,US,0,IND,OPEN,TEQUESTA,FL,33469,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI15099&tabIndex=1,H8MI15099,"LYNCH, JOHN JOSEPH",H,MI,15,REP,CHALLENGER,YPSILANTI,MI,48197,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MA09072&tabIndex=1,H2MA09072,"LYNCH, STEPHEN F.",H,MA,9,DEM,INCUMBENT,South Boston,MA,2127,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA03092&tabIndex=1,H8PA03092,"LYNCH, THOMAS EDWARD",H,PA,3,DEM,CHALLENGER,ERIE,PA,16505,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40001257&tabIndex=1,P40001257,"MABEY, STEVEN DOUGLAS",P,US,0,UNK,OPEN,SALT LAKE CITY,UT,84106,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL14059&tabIndex=1,H4FL14059,"MACK, CONNIE",H,FL,14,REP,INCUMBENT,Naples,FL,34106,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH14103&tabIndex=1,H8OH14103,"MACKO, DAVID",H,OH,14,LIB,CHALLENGER,SOLON,OH,44139,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004062&tabIndex=1,P80004062,"MACMILLAN, STEPHEN D",P,US,0,REP,OPEN,FORESTDALE,MA,2644,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA05094&tabIndex=1,H8WA05094,"MACOLL, EILEEN MAY",H,WA,5,DEM,CHALLENGER,PULLMAN,WA,99163,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO07165&tabIndex=1,H8MO07165,"MADDOX, TRAVIS",H,MO,7,OTH,CHALLENGER,SPRINGFIELD,MO,65802,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN03085&tabIndex=1,H8MN03085,"MADIA, JIGAR ASHWIN",H,MN,3,DFL,OPEN,PLYMOUTH,MN,55441,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY25125&tabIndex=1,H6NY25125,"MAFFEI, DANIEL B MR.",H,NY,25,DEM,OPEN,DeWitt,NY,13214,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL16059&tabIndex=1,H6FL16059,"MAHONEY, TIM",H,FL,16,DEM,INCUMBENT,VENUS,FL,33960,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL05117&tabIndex=1,H8AL05117,"MAKER, DAVID JOEL",H,AL,5,DEM,OPEN,HUNTSVILLE,AL,35802,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL04076&tabIndex=1,H8IL04076,"MALDONADO, ROBERTO",H,IL,4,DEM,CHALLENGER,CHICAGO,IL,60622,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8HI02042&tabIndex=1,H8HI02042,"MALLAN, LLOYD JEFF",H,HI,2,LIB,CHALLENGER,KAPAA,HI,96746,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL07039&tabIndex=1,H8FL07039,"MALLOY, JAMES CLYDE",H,FL,7,DEM,CHALLENGER,ORMOND BEACH,FL,32174,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P00003814&tabIndex=1,P00003814,"MALONE, YEHANNA JOAN M M",P,US,0,REP,OPEN,WASHINGTON,DC,20003,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY14037&tabIndex=1,H2NY14037,"MALONEY, CAROLYN B",H,NY,14,DEM,INCUMBENT,NEW YORK,NY,10128,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL05166&tabIndex=1,H8AL05166,"MANCUSO, ANGELO DOC""""",H,AL,5,REP,OPEN,COURTLAND,AL,35618,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA08133&tabIndex=1,H8PA08133,"MANION, TOM",H,PA,8,REP,CHALLENGER,DOYLESTOWN,PA,18901,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OK01116&tabIndex=1,H8OK01116,"MANLEY, MARK",H,OK,1,DEM,CHALLENGER,TULSA,OK,74129,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX22131&tabIndex=1,H8TX22131,"MANLOVE, JOHN",H,TX,22,REP,CHALLENGER,PASADENA,TX,77505,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX14104&tabIndex=1,H8TX14104,"MANN, ANDY MARK",H,TX,14,REP,CHALLENGER,LEAGUE CITY,TX,77573,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR05099&tabIndex=1,H8OR05099,"MANNIX, KEVIN LEESE",H,OR,5,REP,OPEN,SALEM,OR,97301,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC02106&tabIndex=1,H6NC02106,"MANSELL, DANNY EUGENE",H,NC,2,REP,CHALLENGER,SELMA,NC,27576,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL16085&tabIndex=1,H0IL16085,"MANZULLO, DONALD A.",H,IL,16,REP,INCUMBENT,Egan,IL,61047,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NH00147&tabIndex=1,S8NH00147,"MARCHAND, STEVE",S,NH,0,DEM,CHALLENGER,PORTSMOUTH,NH,3801,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX24094&tabIndex=1,H4TX24094,"MARCHANT, KENNY E MR.",H,TX,24,REP,INCUMBENT,Carrollton,TX,75011,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS03117&tabIndex=1,H8MS03117,"MARCY, WILLIAM (BILL)",H,MS,3,REP,OPEN,MERIDIAN,MS,39305,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX19095&tabIndex=1,H8TX19095,"MARK, RUFUS JAMES",H,TX,19,DEM,CHALLENGER,LUBBOCK,TX,79423,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MA07101&tabIndex=1,H6MA07101,"MARKEY, EDWARD J MR.",H,MA,7,DEM,INCUMBENT,Malden,MA,2148,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO04067&tabIndex=1,H8CO04067,"MARKEY, ELIZABETH HELEN",H,CO,4,DEM,CHALLENGER,FORT COLLINS,CO,80521,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ07108&tabIndex=1,H8NJ07108,"MARKS, MARTIN L",H,NJ,7,REP,OPEN,SCOTCH PLAINS,NJ,7076,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD00013&tabIndex=1,H8MD00013,"MARKS, MEYER   F",H,MD,8,REP,CHALLENGER,BETHESDA,MD,20814,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR05115&tabIndex=1,H8OR05115,"MARKS, STEVE",H,OR,5,DEM,OPEN,SALEM,OR,97301,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA07128&tabIndex=1,H8GA07128,"MARLOW, JAMES B JR",H,GA,10,DEM,CHALLENGER,ATHENS,GA,30603,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00209&tabIndex=1,S8ID00209,"MARMON, KENT A.",S,ID,0,LIB,OPEN,CALDWELL,ID,83606,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NM02081&tabIndex=1,H8NM02081,"MARQUARDT, TERRY T",H,NM,2,REP,OPEN,ALAMOGORDO,NM,88310,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA08032&tabIndex=1,H0GA08032,"MARSHALL, JIM",H,GA,8,DEM,INCUMBENT,Macon,GA,31201,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8VA00263&tabIndex=1,S8VA00263,"MARSHALL, ROBERT G",S,VA,0,REP,OPEN,MANASSAS,VA,20111,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA23087&tabIndex=1,H8CA23087,"MARSHALL-EMINGER, SANDRA",H,CA,23,DEM,CHALLENGER,SAN LUIS OBISPO,CA,93405,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV03010&tabIndex=1,H8NV03010,"MARTIN, ANDREW B",H,NV,3,DEM,CHALLENGER,LAS VEGAS,NV,89118,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4IL00362&tabIndex=1,S4IL00362,"MARTIN, ANDY",S,IL,0,REP,CHALLENGER,CHICAGO,IL,60611,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005283&tabIndex=1,P80005283,"MARTIN, COLLEEN STEVENS",P,US,0,NNE,OPEN,ALBUQUERQUE,NM,87181,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY03179&tabIndex=1,H8KY03179,"MARTIN, EDWARD",H,KY,3,LIB,CHALLENGER,LOUISVILLE,KY,40245,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004732&tabIndex=1,P80004732,"MARTIN, GREG",P,US,0,REP,OPEN,KUTZTOWN,PA,19530,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8GA00164&tabIndex=1,S8GA00164,"MARTIN, JAMES FRANCIS",S,GA,0,DEM,CHALLENGER,ATLANTA,GA,30303,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL02098&tabIndex=1,H8AL02098,"MARTIN, JOHN",H,AL,2,REP,OPEN,DOTHAN,AL,36305,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8KS00250&tabIndex=1,S8KS00250,"MARTIN, JOSEPH L.",S,KS,0,REF,CHALLENGER,ST. MARYS,KS,66536,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS02116&tabIndex=1,H8KS02116,"MARTIN, LESLIE S.",H,KS,2,REF,CHALLENGER,ST. MARYS,KS,66536,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH11224&tabIndex=1,H8OH11224,"MARTIN, NATHANIEL",H,OH,11,DEM,OPEN,EAST CLEVELAND,OH,44112,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NM03188&tabIndex=1,H8NM03188,"MARTIN, RUDY",H,NM,3,DEM,OPEN,ESPANOLA,NM,87532,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA24253&tabIndex=1,H6CA24253,"MARTINEZ, JILL MARIE",H,CA,24,DEM,CHALLENGER,OXNARD,CA,93033,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8GA00156&tabIndex=1,S8GA00156,"MARTINEZ, MAGGIE",S,GA,0,DEM,CHALLENGER,HAMPTON,GA,30228,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL21030&tabIndex=1,H8FL21030,"MARTINEZ, RAUL L",H,FL,21,DEM,CHALLENGER,HIALEAH,FL,33014,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00156&tabIndex=1,S8CO00156,"MARTINEZ, VINCENT E",S,CO,0,REP,OPEN,LONE TREE,CO,80124,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PR00096&tabIndex=1,H8PR00096,"MARTINEZ-BIRRIEL, JESSICA",H,PR,0,IND,OPEN,SAN JUAN,PR,920,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY04076&tabIndex=1,H8NY04076,"MARTINS, JACK M",H,NY,4,REP,CHALLENGER,MINEOLA,NY,11501,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P00003756&tabIndex=1,P00003756,"MARTISKO, MIKE BENJAMIN",P,US,0,OTH,OPEN,POINT MARION,PA,15474,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD04171&tabIndex=1,H8MD04171,"MARTORANO, VINCENT",H,MD,4,REP,CHALLENGER,JESSUP,MD,20794,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40002578&tabIndex=1,P40002578,"MARTYNIUK, JOSEPH JR",P,US,0,IND,OPEN,BENSENVILLE,IL,60106,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NE00141&tabIndex=1,S8NE00141,"MARVIN, LARRY",S,NE,0,DEM,OPEN,FREMONT,NE,68025,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN04135&tabIndex=1,H6TN04135,"MASON, BERT",H,TN,4,DEM,CHALLENGER,MANCHESTER,TN,37355,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA10122&tabIndex=1,H8GA10122,"MASON, JAMES PAUL",H,GA,10,IND,CHALLENGER,JEFFERSON,GA,30549,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P40003253&tabIndex=1,P40003253,"MASON, JOHN CHRISTOPHER DR DO (RET)",P,US,0,DEM,OPEN,WALLACE,NC,28466,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY29168&tabIndex=1,H6NY29168,"MASSA, ERIC J J",H,NY,29,DEM,CHALLENGER,CORNING,NY,14830,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI05193&tabIndex=1,H6MI05193,"MATHENIA, KEN",H,MI,5,GRE,CHALLENGER,GRAND BLANC,MI,48439,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0UT02096&tabIndex=1,H0UT02096,"MATHESON, JAMES",H,UT,2,DEM,INCUMBENT,SALT LAKE CITY,UT,84152,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA38062&tabIndex=1,H2CA38062,"MATHEWS, PETER MR.",H,CA,37,DEM,CHALLENGER,Long Beach,CA,90814,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY14125&tabIndex=1,H8NY14125,"MATOS, ISAIAH",H,NY,14,LIB,CHALLENGER,NEW YORK,NY,10065,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA05195&tabIndex=1,H6CA05195,"MATSUI, DORIS",H,CA,5,DEM,INCUMBENT,Sacramento,CA,95814,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA26097&tabIndex=1,H4CA26097,"MATTHEWS, CYNTHIA",H,CA,26,DEM,CHALLENGER,LAVERNE,CA,91750,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN04075&tabIndex=1,H8MN04075,"MATTHEWS, EDWARD T.",H,MN,4,REP,CHALLENGER,St. Paul,MN,55116,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD02084&tabIndex=1,H8MD02084,"MATTHEWS, RICHARD PRYCE",H,MD,2,REP,CHALLENGER,ORCHARD BEACH,MD,21226,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ01120&tabIndex=1,H8AZ01120,"MAUPIN, BRENT GEER",H,AZ,1,,OPEN,SEDONA,AZ,86341,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ03118&tabIndex=1,H8AZ03118,"MAY, STEVE",H,AZ,3,REP,CHALLENGER,PHOENIX,AZ,85018,2008
